Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
826380,ChatGPT,60,3,63,API log
826380,ChatGPT,63,3,66,API log
826380,ChatGPT,59,3,62,API log
826380,ChatGPT,63,7,70,API log
826380,ChatGPT,60,3,63,API log
826380,ChatGPT,59,3,62,API log
826380,ChatGPT,64,3,67,API log
826381,ChatGPT,27,431,458,Conversation log
826381,ChatGPT,3025,163,3188,API log
826382,ChatGPT,66,3,69,API log
826383,ChatGPT,61,7,68,API log
826383,ChatGPT,63,3,66,API log
826384,ChatGPT,64,7,71,API log
826385,ChatGPT,66,7,73,API log
826385,ChatGPT,63,3,66,API log
826385,ChatGPT,64,3,67,API log
826386,ChatGPT,64,3,67,API log
826386,ChatGPT,59,3,62,API log
826386,ChatGPT,63,4,67,API log
826386,ChatGPT,64,3,67,API log
826386,ChatGPT,3074,109,3183,API log
826386,ChatGPT,65,3,68,API log
826386,ChatGPT,65,3,68,API log
826386,ChatGPT,64,7,71,API log
826386,ChatGPT,59,7,66,API log
826389,ChatGPT,66,3,69,API log
826389,ChatGPT,3032,345,3377,API log
826389,ChatGPT,60,3,63,API log
826390,ChatGPT,65,7,72,API log
826390,ChatGPT,71,3,74,API log
826390,ChatGPT,59,3,62,API log
826390,ChatGPT,65,3,68,API log
826390,ChatGPT,60,4,64,API log
826390,ChatGPT,64,7,71,API log
826390,ChatGPT,65,3,68,API log
826390,ChatGPT,61,3,64,API log
826390,ChatGPT,58,3,61,API log
826390,ChatGPT,21,7,28,Conversation log
826391,ChatGPT,64,3,67,API log
826391,ChatGPT,64,3,67,API log
826391,ChatGPT,60,4,64,API log
826392,ChatGPT,61,3,64,API log
826392,ChatGPT,68,3,71,API log
826392,ChatGPT,62,3,65,API log
826393,ChatGPT,61,3,64,API log
826393,ChatGPT,63,3,66,API log
826393,ChatGPT,67,7,74,API log
826393,ChatGPT,66,3,69,API log
826393,ChatGPT,68,3,71,API log
826393,ChatGPT,60,3,63,API log
826393,ChatGPT,71,3,74,API log
826395,ChatGPT,57,4,61,API log
826395,ChatGPT,64,3,67,API log
826395,ChatGPT,73,3,76,API log
826396,ChatGPT,62,3,65,API log
826396,ChatGPT,63,3,66,API log
826396,ChatGPT,60,3,63,API log
826396,ChatGPT,65,7,72,API log
826396,ChatGPT,65,3,68,API log
826396,ChatGPT,68,3,71,API log
826396,ChatGPT,62,4,66,API log
826398,ChatGPT,66,3,69,API log
826398,ChatGPT,65,3,68,API log
826398,ChatGPT,64,4,68,API log
826399,ChatGPT,66,4,70,API log
826399,ChatGPT,63,3,66,API log
826399,ChatGPT,66,3,69,API log
826399,ChatGPT,65,3,68,API log
826399,ChatGPT,58,3,61,API log
826399,ChatGPT,69,3,72,API log
826400,ChatGPT,61,3,64,API log
826400,ChatGPT,58,4,62,API log
826400,ChatGPT,69,7,76,API log
826400,ChatGPT,70,3,73,API log
826401,ChatGPT,59,3,62,API log
826401,ChatGPT,58,3,61,API log
826401,ChatGPT,62,3,65,API log
826401,ChatGPT,63,7,70,API log
826402,ChatGPT,61,3,64,API log
826402,ChatGPT,60,3,63,API log
826402,ChatGPT,64,7,71,API log
826402,ChatGPT,62,3,65,API log
826402,ChatGPT,1222,318,1540,Conversation log
826402,ChatGPT,59,3,62,API log
826402,ChatGPT,61,3,64,API log
826403,ChatGPT,63,3,66,API log
826403,ChatGPT,59,4,63,API log
826403,ChatGPT,59,3,62,API log
826404,ChatGPT,61,3,64,API log
826405,ChatGPT,60,3,63,API log
826408,ChatGPT,1000,387,1387,Conversation log
826411,GPT-4,1223,273,1496,Conversation log
826422,ChatGPT,3053,206,3259,API log
826427,ChatGPT,3048,180,3228,API log
826431,ChatGPT,15,474,489,Conversation log
826432,ChatGPT,3056,171,3227,API log
826435,ChatGPT,3068,287,3355,API log
826440,ChatGPT,3090,336,3426,API log
826446,ChatGPT,3035,176,3211,API log
826453,ChatGPT,3043,233,3276,API log
826454,GPT-4,505,390,895,Conversation log
826458,ChatGPT,3063,158,3221,API log
826461,ChatGPT,3038,133,3171,API log
826465,ChatGPT,3058,201,3259,API log
826468,ChatGPT,3037,136,3173,API log
826471,ChatGPT,3034,227,3261,API log
826476,ChatGPT,3044,209,3253,API log
826481,ChatGPT,3071,276,3347,API log
826487,ChatGPT,3028,107,3135,API log
826487,ChatGPT,58,9,67,Conversation log
826489,ChatGPT,3039,170,3209,API log
826492,ChatGPT,3066,266,3332,API log
826501,ChatGPT,3011,241,3252,API log
826504,ChatGPT,898,188,1086,Conversation log
826505,ChatGPT,3038,231,3269,API log
826511,ChatGPT,3041,101,3142,API log
826512,ChatGPT,3024,160,3184,API log
826516,ChatGPT,3094,250,3344,API log
826522,ChatGPT,3029,149,3178,API log
826527,ChatGPT,3035,182,3217,API log
826527,ChatGPT,852,237,1089,Conversation log
826531,ChatGPT,3031,218,3249,API log
826535,ChatGPT,3027,107,3134,API log
826538,ChatGPT,3042,176,3218,API log
826541,ChatGPT,3098,136,3234,API log
826545,ChatGPT,3103,243,3346,API log
826550,ChatGPT,3055,136,3191,API log
826554,ChatGPT,3036,114,3150,API log
826557,ChatGPT,3054,233,3287,API log
826562,ChatGPT,3034,109,3143,API log
826564,ChatGPT,3115,218,3333,API log
826571,ChatGPT,3093,279,3372,API log
826574,ChatGPT,3025,155,3180,API log
826578,ChatGPT,3103,304,3407,API log
826581,GPT-4,1944,205,2149,Conversation log
826583,ChatGPT,3032,182,3214,API log
826588,ChatGPT,3018,100,3118,API log
826591,ChatGPT,3032,123,3155,API log
826593,ChatGPT,3045,205,3250,API log
826596,ChatGPT,3012,131,3143,API log
826601,ChatGPT,3044,152,3196,API log
826604,ChatGPT,3027,149,3176,API log
826607,ChatGPT,3068,332,3400,API log
826617,ChatGPT,3040,120,3160,API log
826619,ChatGPT,3015,91,3106,API log
826622,ChatGPT,3032,137,3169,API log
826625,ChatGPT,3040,141,3181,API log
826628,ChatGPT,3039,179,3218,API log
826633,ChatGPT,3056,209,3265,API log
826639,ChatGPT,3017,111,3128,API log
826642,ChatGPT,3067,232,3299,API log
826645,ChatGPT,63,186,249,Conversation log
826645,ChatGPT,3016,105,3121,API log
826648,ChatGPT,3052,236,3288,API log
826653,ChatGPT,3050,271,3321,API log
826657,ChatGPT,3038,144,3182,API log
826660,ChatGPT,3018,164,3182,API log
826664,ChatGPT,3073,225,3298,API log
826670,ChatGPT,3047,203,3250,API log
826672,ChatGPT,3058,248,3306,API log
826676,ChatGPT,3074,199,3273,API log
826680,ChatGPT,3081,252,3333,API log
826684,ChatGPT,3026,123,3149,API log
826687,ChatGPT,3053,240,3293,API log
826691,ChatGPT,3063,100,3163,API log
826695,ChatGPT,3060,170,3230,API log
826698,ChatGPT,3033,312,3345,API log
826702,GPT-4,1955,840,2795,Conversation log
826703,ChatGPT,3066,304,3370,API log
826708,ChatGPT,3087,237,3324,API log
826712,ChatGPT,3033,149,3182,API log
826715,ChatGPT,3046,270,3316,API log
826719,ChatGPT,3046,143,3189,API log
826722,ChatGPT,3044,178,3222,API log
826725,ChatGPT,3091,165,3256,API log
826730,ChatGPT,3038,137,3175,API log
826733,ChatGPT,3025,129,3154,API log
826737,GPT-4,1032,16,1048,API log
826738,ChatGPT,3061,307,3368,API log
826739,ChatGPT,19,178,197,Conversation log
826746,ChatGPT,3048,173,3221,API log
826747,GPT-4,1032,16,1048,API log
826750,ChatGPT,3123,315,3438,API log
826753,GPT-4,1032,16,1048,API log
826757,ChatGPT,3104,253,3357,API log
826761,ChatGPT,3057,190,3247,API log
826764,ChatGPT,3072,337,3409,API log
826768,GPT-4,2438,415,2853,Conversation log
826771,ChatGPT,3032,170,3202,API log
826777,ChatGPT,3048,322,3370,API log
826779,ChatGPT,391,291,682,Conversation log
826782,ChatGPT,3035,145,3180,API log
826785,ChatGPT,3031,90,3121,API log
826788,ChatGPT,3059,195,3254,API log
826791,ChatGPT,3024,133,3157,API log
826794,ChatGPT,3047,281,3328,API log
826799,ChatGPT,3038,363,3401,API log
826807,ChatGPT,3024,199,3223,API log
826809,ChatGPT,1113,392,1505,Conversation log
826811,ChatGPT,3026,195,3221,API log
826814,ChatGPT,3025,135,3160,API log
826814,ChatGPT,33,10,43,Conversation log
826817,ChatGPT,3052,249,3301,API log
826818,ChatGPT,95,8,103,Conversation log
826822,ChatGPT,3050,169,3219,API log
826825,ChatGPT,3044,133,3177,API log
826828,ChatGPT,3105,257,3362,API log
826836,ChatGPT,3094,404,3498,API log
826845,ChatGPT,3045,117,3162,API log
826847,ChatGPT,3064,109,3173,API log
826849,ChatGPT,3041,190,3231,API log
826853,ChatGPT,3019,125,3144,API log
826856,ChatGPT,3087,130,3217,API log
826858,ChatGPT,3031,85,3116,API log
826860,ChatGPT,3049,173,3222,API log
826860,ChatGPT,711,418,1129,Conversation log
826866,ChatGPT,3064,264,3328,API log
826872,ChatGPT,3042,136,3178,API log
826874,ChatGPT,3040,141,3181,API log
826875,ChatGPT,447,94,541,Conversation log
826877,ChatGPT,3041,137,3178,API log
826884,ChatGPT,3061,192,3253,API log
826889,ChatGPT,3033,96,3129,API log
826891,ChatGPT,3048,147,3195,API log
826894,ChatGPT,3022,220,3242,API log
826898,ChatGPT,76,334,410,Conversation log
826899,ChatGPT,3022,151,3173,API log
826904,ChatGPT,3058,286,3344,API log
826907,ChatGPT,3029,286,3315,API log
826911,ChatGPT,3024,110,3134,API log
826914,ChatGPT,3027,97,3124,API log
826917,ChatGPT,3020,109,3129,API log
826919,ChatGPT,3052,208,3260,API log
826923,ChatGPT,3075,188,3263,API log
826930,ChatGPT,3037,127,3164,API log
826932,GPT-4,487,347,834,Conversation log
826933,ChatGPT,3025,125,3150,API log
826936,ChatGPT,3046,225,3271,API log
826940,ChatGPT,3025,149,3174,API log
826943,ChatGPT,3036,115,3151,API log
826946,ChatGPT,3019,130,3149,API log
826949,ChatGPT,3040,225,3265,API log
826953,ChatGPT,3027,196,3223,API log
826954,ChatGPT,949,185,1134,Conversation log
826955,GPT-4,23,455,478,Conversation log
826956,ChatGPT,3054,209,3263,API log
826958,GPT-4,111,735,846,Conversation log
826961,ChatGPT,3031,119,3150,API log
826963,ChatGPT,3047,192,3239,API log
826966,ChatGPT,3017,146,3163,API log
826970,ChatGPT,3023,201,3224,API log
826972,ChatGPT,3043,200,3243,API log
826976,ChatGPT,3043,139,3182,API log
826978,ChatGPT,858,228,1086,Conversation log
826979,ChatGPT,3089,154,3243,API log
826979,ChatGPT,1975,617,2592,Conversation log
826982,ChatGPT,3059,254,3313,API log
826986,ChatGPT,3063,189,3252,API log
826991,ChatGPT,3020,174,3194,API log
826995,ChatGPT,3053,305,3358,API log
826999,ChatGPT,3021,121,3142,API log
827001,ChatGPT,3038,133,3171,API log
827004,ChatGPT,3029,214,3243,API log
827009,ChatGPT,3170,183,3353,API log
827012,ChatGPT,3074,171,3245,API log
827015,ChatGPT,3047,221,3268,API log
827016,ChatGPT,1269,199,1468,Conversation log
827018,ChatGPT,939,232,1171,Conversation log
827022,ChatGPT,3018,163,3181,API log
827025,ChatGPT,3031,79,3110,API log
827027,ChatGPT,3042,117,3159,API log
827029,ChatGPT,3042,205,3247,API log
827033,ChatGPT,1073,356,1429,Conversation log
827035,ChatGPT,3022,252,3274,API log
827038,ChatGPT,3013,107,3120,API log
827040,ChatGPT,3097,347,3444,API log
827045,ChatGPT,1187,246,1433,Conversation log
827046,ChatGPT,3060,178,3238,API log
827049,ChatGPT,3061,295,3356,API log
827054,ChatGPT,3042,168,3210,API log
827054,GPT-4,493,400,893,Conversation log
827057,ChatGPT,3053,152,3205,API log
827060,ChatGPT,3027,98,3125,API log
827064,ChatGPT,3060,226,3286,API log
827068,ChatGPT,1323,226,1549,Conversation log
827068,ChatGPT,3045,224,3269,API log
827073,ChatGPT,3081,211,3292,API log
827076,ChatGPT,3030,192,3222,API log
827080,ChatGPT,3059,222,3281,API log
827084,ChatGPT,3036,172,3208,API log
827087,ChatGPT,21,24,45,Conversation log
827087,ChatGPT,3029,80,3109,API log
827089,ChatGPT,3053,178,3231,API log
827095,ChatGPT,3023,158,3181,API log
827098,ChatGPT,3026,109,3135,API log
827100,ChatGPT,3077,355,3432,API log
827111,ChatGPT,3057,414,3471,API log
827120,ChatGPT,3012,92,3104,API log
827121,ChatGPT,3039,278,3317,API log
827123,GPT-4,962,542,1504,Conversation log
827123,GPT-4,932,435,1367,Conversation log
827125,ChatGPT,3025,116,3141,API log
827128,ChatGPT,3008,115,3123,API log
827130,ChatGPT,3036,109,3145,API log
827133,ChatGPT,3019,188,3207,API log
827137,ChatGPT,3060,226,3286,API log
827145,ChatGPT,3039,184,3223,API log
827148,ChatGPT,3022,168,3190,API log
827151,ChatGPT,3024,107,3131,API log
827154,ChatGPT,3021,127,3148,API log
827157,ChatGPT,3050,143,3193,API log
827161,ChatGPT,3025,70,3095,API log
827162,ChatGPT,3014,100,3114,API log
827164,ChatGPT,3063,267,3330,API log
827170,ChatGPT,3093,183,3276,API log
827172,ChatGPT,3030,139,3169,API log
827173,GPT-4,906,505,1411,Conversation log
827177,ChatGPT,3022,96,3118,API log
827179,ChatGPT,3078,299,3377,API log
827185,ChatGPT,3040,128,3168,API log
827190,ChatGPT,3035,234,3269,API log
827193,ChatGPT,3039,148,3187,API log
827196,ChatGPT,3036,106,3142,API log
827200,ChatGPT,3068,112,3180,API log
827203,ChatGPT,3013,123,3136,API log
827205,ChatGPT,3042,402,3444,API log
827212,ChatGPT,3062,221,3283,API log
827215,GPT-4,91,227,318,Conversation log
827217,ChatGPT,3049,174,3223,API log
827219,ChatGPT,3024,170,3194,API log
827222,ChatGPT,3071,232,3303,API log
827225,ChatGPT,3031,164,3195,API log
827228,ChatGPT,3029,182,3211,API log
827232,ChatGPT,3032,240,3272,API log
827235,ChatGPT,3068,246,3314,API log
827239,ChatGPT,3045,219,3264,API log
827243,ChatGPT,3050,258,3308,API log
827252,ChatGPT,3033,154,3187,API log
827252,GPT-4,356,233,589,Conversation log
827255,ChatGPT,3025,202,3227,API log
827259,ChatGPT,3051,132,3183,API log
827263,ChatGPT,3016,120,3136,API log
827266,ChatGPT,3036,207,3243,API log
827269,ChatGPT,3057,204,3261,API log
827273,ChatGPT,3044,182,3226,API log
827277,ChatGPT,3079,320,3399,API log
827282,ChatGPT,3017,64,3081,API log
827283,ChatGPT,3017,131,3148,API log
827285,ChatGPT,3016,127,3143,API log
827288,ChatGPT,3018,136,3154,API log
827290,ChatGPT,3028,212,3240,API log
827294,ChatGPT,3054,216,3270,API log
827297,GPT-4,12,28,40,Conversation log
827299,ChatGPT,3018,127,3145,API log
827304,ChatGPT,3021,111,3132,API log
827306,ChatGPT,3049,210,3259,API log
827310,ChatGPT,3043,114,3157,API log
827313,ChatGPT,3055,202,3257,API log
827318,GPT-4,55,500,555,Conversation log
827318,ChatGPT,3048,247,3295,API log
827323,ChatGPT,3033,134,3167,API log
827327,GPT-4,1483,781,2264,Conversation log
827327,ChatGPT,3053,265,3318,API log
827332,ChatGPT,3010,86,3096,API log
827334,ChatGPT,3020,151,3171,API log
827337,ChatGPT,3045,236,3281,API log
827345,ChatGPT,3054,233,3287,API log
827349,ChatGPT,3097,321,3418,API log
827358,ChatGPT,3010,80,3090,API log
827360,ChatGPT,3039,200,3239,API log
827364,ChatGPT,3038,159,3197,API log
827367,ChatGPT,3052,143,3195,API log
827369,ChatGPT,3046,212,3258,API log
827375,ChatGPT,3066,185,3251,API log
827379,ChatGPT,85,278,363,Conversation log
827379,ChatGPT,3040,253,3293,API log
827382,ChatGPT,3059,245,3304,API log
827386,ChatGPT,3062,258,3320,API log
827393,ChatGPT,3131,226,3357,API log
827397,ChatGPT,3026,174,3200,API log
827400,ChatGPT,3013,97,3110,API log
827401,ChatGPT,3019,147,3166,API log
827405,ChatGPT,3067,185,3252,API log
827409,ChatGPT,3023,337,3360,API log
827409,ChatGPT,1082,160,1242,Conversation log
827414,ChatGPT,3020,120,3140,API log
827417,ChatGPT,3100,163,3263,API log
827421,ChatGPT,3023,97,3120,API log
827423,ChatGPT,3038,213,3251,API log
827426,GPT-4,1671,638,2309,Conversation log
827428,ChatGPT,3019,143,3162,API log
827430,GPT-4,58,421,479,Conversation log
827431,ChatGPT,3034,240,3274,API log
827431,ChatGPT,1124,297,1421,Conversation log
827435,ChatGPT,3019,231,3250,API log
827443,ChatGPT,3031,128,3159,API log
827445,ChatGPT,3080,224,3304,API log
827448,ChatGPT,450,216,666,Conversation log
827449,ChatGPT,3032,132,3164,API log
827454,ChatGPT,3051,213,3264,API log
827459,ChatGPT,3073,234,3307,API log
827464,ChatGPT,3038,103,3141,API log
827467,ChatGPT,3101,218,3319,API log
827474,ChatGPT,3025,120,3145,API log
827477,ChatGPT,3030,204,3234,API log
827478,ChatGPT,1193,313,1506,Conversation log
827481,ChatGPT,3068,280,3348,API log
827486,ChatGPT,3141,188,3329,API log
827488,ChatGPT,3017,130,3147,API log
827491,ChatGPT,3030,166,3196,API log
827495,ChatGPT,3043,233,3276,API log
827496,GPT-4,153,477,630,Conversation log
827500,ChatGPT,3039,197,3236,API log
827504,ChatGPT,3060,183,3243,API log
827508,ChatGPT,3051,229,3280,API log
827511,ChatGPT,3046,140,3186,API log
827515,ChatGPT,3053,109,3162,API log
827519,ChatGPT,3015,94,3109,API log
827521,ChatGPT,3147,269,3416,API log
827523,GPT-4,518,406,924,Conversation log
827526,ChatGPT,3042,88,3130,API log
827529,ChatGPT,3025,197,3222,API log
827533,ChatGPT,3048,152,3200,API log
827536,ChatGPT,3051,196,3247,API log
827539,ChatGPT,3025,148,3173,API log
827542,ChatGPT,3091,268,3359,API log
827551,ChatGPT,3077,266,3343,API log
827555,ChatGPT,3058,305,3363,API log
827559,GPT-4,2356,657,3013,Conversation log
827559,ChatGPT,3085,176,3261,API log
827562,ChatGPT,3025,130,3155,API log
827567,ChatGPT,3029,193,3222,API log
827571,ChatGPT,3057,115,3172,API log
827572,GPT-4,613,180,793,Conversation log
827574,ChatGPT,3030,109,3139,API log
827576,ChatGPT,3034,158,3192,API log
827580,ChatGPT,3022,85,3107,API log
827582,ChatGPT,3033,239,3272,API log
827586,ChatGPT,3051,206,3257,API log
827591,ChatGPT,3040,211,3251,API log
827596,ChatGPT,3018,80,3098,API log
827597,ChatGPT,3028,107,3135,API log
827599,ChatGPT,3081,205,3286,API log
827603,ChatGPT,3028,75,3103,API log
827606,ChatGPT,3031,96,3127,API log
827608,ChatGPT,3036,198,3234,API log
827611,ChatGPT,3019,188,3207,API log
827617,ChatGPT,3048,120,3168,API log
827620,ChatGPT,3050,199,3249,API log
827624,ChatGPT,3024,109,3133,API log
827626,ChatGPT,3048,273,3321,API log
827629,ChatGPT,1167,465,1632,Conversation log
827633,ChatGPT,3040,175,3215,API log
827636,ChatGPT,3062,266,3328,API log
827640,ChatGPT,3019,173,3192,API log
827642,ChatGPT,3037,131,3168,API log
827646,ChatGPT,3037,167,3204,API log
827648,ChatGPT,3067,229,3296,API log
827652,ChatGPT,3045,233,3278,API log
827660,ChatGPT,3030,118,3148,API log
827663,ChatGPT,3072,153,3225,API log
827666,ChatGPT,3094,176,3270,API log
827667,GPT-4,831,446,1277,Conversation log
827668,ChatGPT,3096,270,3366,API log
827674,ChatGPT,3028,105,3133,API log
827679,ChatGPT,3058,179,3237,API log
827682,ChatGPT,3030,118,3148,API log
827683,ChatGPT,3026,140,3166,API log
827686,ChatGPT,3075,251,3326,API log
827693,ChatGPT,3052,213,3265,API log
827696,ChatGPT,3086,252,3338,API log
827701,ChatGPT,3036,119,3155,API log
827703,ChatGPT,3024,157,3181,API log
827707,ChatGPT,3023,165,3188,API log
827711,ChatGPT,3064,117,3181,API log
827715,GPT-4,1114,57,1171,Conversation log
827716,ChatGPT,3059,221,3280,API log
827720,ChatGPT,3047,169,3216,API log
827723,ChatGPT,3092,282,3374,API log
827729,ChatGPT,3113,277,3390,API log
827736,ChatGPT,3084,283,3367,API log
827741,ChatGPT,3039,230,3269,API log
827748,ChatGPT,3021,153,3174,API log
827751,ChatGPT,3029,148,3177,API log
827755,ChatGPT,3039,197,3236,API log
827759,ChatGPT,3038,288,3326,API log
827766,ChatGPT,3034,179,3213,API log
827769,ChatGPT,3057,171,3228,API log
827772,ChatGPT,3034,118,3152,API log
827775,ChatGPT,3035,162,3197,API log
827779,ChatGPT,3053,163,3216,API log
827782,ChatGPT,3040,119,3159,API log
827787,ChatGPT,3020,132,3152,API log
827791,ChatGPT,3037,181,3218,API log
827795,ChatGPT,3059,230,3289,API log
827799,ChatGPT,13,308,321,Conversation log
827800,ChatGPT,3030,81,3111,API log
827803,ChatGPT,3023,192,3215,API log
827806,ChatGPT,3048,204,3252,API log
827812,ChatGPT,3028,188,3216,API log
827812,ChatGPT,13,134,147,Conversation log
827816,ChatGPT,3081,163,3244,API log
827819,ChatGPT,3053,92,3145,API log
827821,ChatGPT,1426,442,1868,Conversation log
827821,ChatGPT,3025,131,3156,API log
827825,ChatGPT,3041,154,3195,API log
827829,ChatGPT,3040,320,3360,API log
827835,ChatGPT,3074,238,3312,API log
827839,ChatGPT,696,160,856,Conversation log
827841,ChatGPT,3021,147,3168,API log
827845,ChatGPT,3020,86,3106,API log
827847,ChatGPT,3029,148,3177,API log
827852,ChatGPT,3033,127,3160,API log
827855,ChatGPT,3069,232,3301,API log
827857,ChatGPT,1560,418,1978,Conversation log
827861,GPT-4,820,22,842,Conversation log
827862,ChatGPT,3052,179,3231,API log
827865,ChatGPT,3049,145,3194,API log
827870,ChatGPT,3081,232,3313,API log
827873,ChatGPT,3028,226,3254,API log
827877,ChatGPT,3040,91,3131,API log
827879,ChatGPT,3032,158,3190,API log
827884,ChatGPT,3062,242,3304,API log
827888,ChatGPT,3049,162,3211,API log
827890,GPT-4,44,48,92,Conversation log
827891,ChatGPT,163,122,285,Conversation log
827891,ChatGPT,3048,257,3305,API log
827897,ChatGPT,3044,145,3189,API log
827900,ChatGPT,3034,132,3166,API log
827903,ChatGPT,3120,223,3343,API log
827906,ChatGPT,3025,115,3140,API log
827910,ChatGPT,3017,86,3103,API log
827912,ChatGPT,3038,142,3180,API log
827914,ChatGPT,3054,185,3239,API log
827918,ChatGPT,3045,126,3171,API log
827921,ChatGPT,18,234,252,Conversation log
827922,ChatGPT,3033,163,3196,API log
827926,ChatGPT,3018,177,3195,API log
827929,ChatGPT,3043,185,3228,API log
827933,ChatGPT,3043,245,3288,API log
827937,ChatGPT,3056,216,3272,API log
827937,GPT-4,107,48,155,Conversation log
827941,GPT-4,2765,26,2791,Conversation log
827944,GPT-4,1410,410,1820,Conversation log
827944,ChatGPT,3021,273,3294,API log
827949,ChatGPT,3029,110,3139,API log
827975,GPT-4,116,74,190,Conversation log
827979,ChatGPT,913,213,1126,Conversation log
827994,GPT-4,41,26,67,Conversation log
828013,ChatGPT,24,229,253,Conversation log
828072,ChatGPT,1179,317,1496,Conversation log
828078,ChatGPT,34,233,267,Conversation log
828112,ChatGPT,349,135,484,Conversation log
828128,ChatGPT,1512,34,1546,Conversation log
828168,GPT-4,142,139,281,Conversation log
828226,GPT-4,850,46,896,Conversation log
828241,ChatGPT,1049,234,1283,Conversation log
828249,ChatGPT,340,171,511,Conversation log
828265,GPT-4,790,149,939,Conversation log
828271,ChatGPT,22,577,599,Conversation log
828306,ChatGPT,32,9,41,Conversation log
828376,GPT-4,1850,542,2392,Conversation log
